ip version|port|bytes
6|24896|1294
4|55194|21332899
6|47700|2760
6|24897|3624
4|55195|30480372
6|26284|2173
6|47701|8815
6|26285|1914
4|55196|2956594
6|24898|7397
6|47702|3141
6|24899|1406
6|26286|6643
4|55197|5566544
6|50480|7457
6|47703|3511
6|26287|2878
4|55198|13959221
6|50481|134510
6|47704|1422345
4|55199|9074673
6|26288|2642
6|50482|83165
6|47705|6979
6|26289|1641
6|50483|140558
6|47706|10219
6|50484|34835
6|47707|3085
6|50485|16914
6|47708|7205
6|47709|2690
6|50486|32332
6|50487|152585
6|50488|36314
4|36590|9982243
6|50489|68207
4|36591|1828152
4|36592|16431366
4|36593|4250786
4|36594|17307674
4|36595|5064081
4|60790|19657442
4|36596|27477515
4|59400|6156170
6|31880|2066
4|60791|13314101
4|36597|1882317
4|59401|5974084
6|31881|1957
4|60792|3535232
4|36598|1664681
4|59402|39421103
6|31882|3330
4|60793|14880307
4|36599|5857335
4|62180|15880737
4|59403|6903502
4|60794|10295600
6|31883|4167
4|62181|7980705
4|59404|27866405
6|33270|3095
6|33271|3590
4|60795|3565252
6|31884|3252
4|62182|8924338
4|59405|6677368
4|60796|5692988
6|31885|4230
4|62183|2505098
4|59406|3248461
6|33272|2772
4|60797|3137092
6|31886|3523
4|62184|5182866
4|59407|12508859
6|33273|3763
6|31887|1821
4|60798|3103865
4|62185|1281862
4|59408|3864717
6|33274|20672
6|33275|4782
4|60799|3582801
6|31888|5652
4|62186|4630817
4|59409|5272308
4|17990|616687
6|31889|3369
4|62187|5837887
6|33276|2497
4|17991|10367047
4|62188|7315193
6|33277|34092
4|17992|1287003
4|62189|3536372
6|33278|19377
6|33279|6421
4|17993|913706
4|19380|1660268
4|17994|28185184
4|19381|556599
4|17995|28826796
4|19382|35035087
4|17996|2972245
4|19383|8146855
4|17997|1156446
4|19384|1082694
4|17998|5743408
4|19385|1085672
4|17999|625600
4|43580|3047443
4|19386|1328117
6|14670|3356
4|43581|5419343
4|19387|1234440
4|43582|3731978
6|14671|1900
4|19388|1788532
6|14672|3780
4|43583|880865
4|19389|1237220
6|14673|3877
6|16060|2549
4|43584|9912429
6|14674|2036
6|16061|4693
4|43585|733861
6|16062|2518
4|43586|8565763
6|14675|3124
6|16063|1050
4|43587|6520953
6|14676|3735
6|14677|4076
6|16064|5205
4|43588|17200834
6|16065|2442
4|43589|1314742
6|14678|3206
6|40260|1747
6|14679|3135
6|16066|2077
6|16067|4111
6|40261|2982
6|16068|4254
6|40262|19475
6|40263|2788
6|16069|2298
6|40264|29115
6|40265|7372
6|3290|647
6|40266|5293
6|3291|2220
6|40267|3788
6|40268|3849
6|3292|3033
6|40269|9147
4|26370|4963464
6|3293|1114
6|3294|2040
4|26371|954451
6|3295|2215
4|26372|24115169
6|57930|21590
4|26373|1281438
6|57931|15451
6|3296|6827
6|3297|1270
4|26374|789287
6|57932|10837
4|26375|3007680
6|57933|13495
6|3298|3160
6|57934|243703
6|3299|3488
4|26376|6923250
4|26377|809574
6|57935|6090
6|57936|18067
4|26378|948137
6|57937|41776
4|26379|928191
6|57938|11146
6|23050|1901
4|10400|13169239
6|57939|20667
6|23051|1454
4|10401|9156105
6|23052|4605
4|10402|2560782
6|23053|2921
4|10403|1437347
6|23054|2068
4|10404|64972400
6|23055|2926
4|10405|6262838
6|23056|3306
4|10406|37072467
6|23057|3148
4|10407|1446492
6|23058|3489
4|10408|1461704
6|7500|1963
6|23059|3138
4|10409|4630932
6|7501|133761
6|7502|2480
6|7503|2463
6|7504|1615
6|7505|2990
6|7506|2736
6|7507|11796
6|7508|2507
6|64920|4167
6|7509|2032
6|64921|4600
6|64922|15784
6|64923|3011
6|64924|35811
6|64925|3727
6|64926|12727
6|64927|6040
6|64928|8212
6|64929|6986
6|26290|359687
6|26291|2410
6|26292|3152
6|26293|3172
6|47710|15989
6|47711|3176
6|26294|1764
6|26295|2157
6|47712|7963
6|26296|1926
6|47713|15302795
6|49100|18198
6|50490|95243
6|47714|3081
6|50491|23665
6|26297|1911
6|49101|3027
6|47715|12737
6|26298|4485
6|50492|26345
6|49102|25193
6|47716|4613
6|26299|4279
6|49103|2134
6|50493|25078
6|47717|2980
6|49104|3968
6|50494|15991
6|50495|28707
6|49105|204931
6|47718|8107
6|47719|17703
6|49106|2498
6|50496|2309098
6|49107|3477
6|50497|60676
6|50498|305859
6|49108|3209
6|50499|2553696
6|49109|7125
4|59410|2806800
6|31890|55417
4|59411|11873813
6|31891|2399
4|59412|12072984
6|31892|1672
4|62190|8247259
4|59413|1510175
6|31893|2620
6|33280|9036
4|62191|47337413
4|59414|9246557
6|33281|4447
6|31894|4435
4|62192|64581627
4|59415|4818572
6|31895|3251
6|33282|3181
4|62193|55275695
4|59416|17444869
6|31896|16158
6|33283|1884
6|54700|20120
4|62194|3442616
4|59417|6854409
6|31897|2932
6|54701|3343182
6|33284|106478
4|62195|1936439
4|59418|6835227
6|33285|3403
6|31898|3464
6|54702|31970
4|62196|1354421
4|59419|9028661
6|33286|5594
6|31899|2273
6|54703|3645
4|62197|4779744
6|54704|113736
4|62198|489427732
6|33287|18005
6|33288|2322
6|54705|23568
4|62199|3636224
6|54706|188147
4|19390|451061
6|33289|2164
6|54707|1161635
4|19391|1596960
6|54708|78076
4|19392|1718370
6|54709|11547
4|19393|1865912
4|19394|937030
4|19395|5278493
4|43590|10706764
4|19396|845338
4|43591|3616869
6|14680|2143
4|19397|20016800
6|14681|1903
4|43592|5291959
4|19398|799356
6|14682|82107
4|43593|1123622
4|19399|2069079
6|16070|3505
4|43594|12397352
6|14683|3530
6|14684|2740
6|16071|4658
4|43595|15293147
6|14685|2795
6|16072|8591
4|43596|6343263
6|16073|1189
6|14686|2470
4|43597|4599437
6|16074|338509
4|43598|1751882
6|14687|2121
6|14688|1688
6|16075|1785
4|43599|6924562
6|16076|3273
6|14689|2089
6|40270|11372
6|16077|1870
6|40271|3444
6|40272|3786
6|16078|3727
6|16079|1925
6|40273|2392
6|40274|72108
6|40275|3659
6|40276|2862
6|40277|9807478
6|40278|3530
6|40279|13743
4|26380|332705
4|26381|2595105
4|26382|1750281
6|57940|22180
4|26383|6379506
6|57941|5507
4|26384|6270178
6|57942|13446
6|57943|50241
4|26385|1642002
4|26386|8792489
6|57944|98024
4|26387|1347781
6|57945|11630
4|26388|5672628
6|57946|31491
6|57947|2781
4|26389|1401903
6|23060|5846
4|10410|17765354
6|57948|5440
6|23061|4527
4|10411|1652251
6|57949|23325
6|23062|3791
4|10412|1170035
6|23063|3826
4|10413|1359520
6|23064|1713
4|10414|2174885
6|23065|1763
4|10415|3282962
6|23066|2605
4|10416|664122
6|23067|2864
4|10417|551144
6|23068|1749
4|10418|4207545
6|23069|4353
6|7510|707
4|10419|1707215
6|7511|1825
6|7512|2169
6|7513|2674
6|7514|2548
6|7515|2566
6|7516|10150
6|7517|2868
6|7518|2852
6|64930|6685
6|7519|1843
6|64931|3578
6|64932|4879
6|64933|30180
6|64934|4904
6|64935|13865
6|64936|24467974
6|64937|124972
6|64938|5943
6|64939|84103
6|47720|2399
6|47721|107045
6|47722|130805
6|47723|12455
6|49110|1593
6|49111|47780
6|47724|6610
6|49112|288860
6|47725|3225
6|49113|10016
6|47726|4281
6|49114|5090
6|47727|2287
6|47728|246266
6|49115|70532
6|49116|644660
6|47729|8145
6|49117|3970
6|49118|2997
6|49119|2424
4|59420|4390154
4|59421|3733955
4|59422|5864177
4|59423|1923448
4|59424|5193371
6|33290|4378
6|33291|19481
4|59425|7745994
6|33292|2301
4|59426|8163726
6|33293|3636
6|54710|4247
4|59427|3534312
6|54711|179567
4|59428|8184671
6|33294|2620
6|54712|34060
4|59429|19462209
6|33295|498023
6|54713|177543628
6|56100|37627
6|33296|4626
6|33297|2219
6|56101|462309
6|54714|9349
6|33298|132922
6|56102|10739
6|54715|21893
6|33299|4330
6|56103|3017
6|54716|325597
6|54717|5754
6|56104|16609
6|56105|4980
6|54718|10044
6|56106|42309
6|54719|13096
6|56107|26009
6|56108|231708
6|56109|22925
6|14690|2988
6|14691|3178
6|14692|3200
6|16080|2214
6|14693|4298
6|16081|4017
6|14694|3169
6|14695|2958
6|16082|4708
6|14696|2339
6|16083|2763
6|37500|40799
6|16084|6837
6|37501|2600
6|14697|1669
6|16085|3040
6|14698|2601
6|37502|4427
6|37503|3905
6|14699|4846
6|16086|2152
6|40280|1396
6|40281|1410
6|16087|5608
6|37504|5763
6|16088|111653
6|40282|1809
6|37505|4281
4|6800|17515380
6|37506|5057
6|16089|3231
6|40283|124777
4|6801|4161449
6|40284|5316
6|37507|3243
4|6802|293899
6|40285|3124
6|37508|2237
4|6803|430830
6|37509|4506
6|40286|62737
4|6804|628149
6|40287|4471
4|6805|701220
6|40288|10917
4|6806|2882606
6|40289|4217
4|26390|3195243
4|6807|1048155
4|26391|16515413
4|6808|350173
4|26392|5754573
6|57950|23697
4|6809|651166
4|26393|687549
6|57951|30332
4|26394|12086031
6|57952|14973
4|26395|979355
6|57953|15254
6|57954|136579
4|26396|1979515
4|49200|4648574
4|26397|55054841
4|49201|12940641
6|57955|3948
4|26398|2185578
4|49202|24290519
6|57956|126684
4|26399|8795372
4|49203|12765244
6|57957|5433
4|49204|3640497
6|23070|2707
4|10420|2099865
6|57958|806869
6|57959|25846
4|49205|23732377
6|23071|2782
4|10421|4575092
6|23072|2943
4|49206|7504297
4|10422|1176809
4|49207|10059579
6|23073|16758
4|10423|2307657
4|49208|54896634
6|23074|3909
4|10424|580227
6|23075|2598
4|49209|4254451
4|10425|1797138
6|23076|2855
4|10426|2681360
6|23077|2054
4|10427|1812409
6|23078|2312
4|10428|361700
6|7520|3484
6|23079|4233
4|10429|1118732
6|7521|2262
6|7522|2653
6|7523|2741
6|7524|2307
6|7525|2849
6|7526|2677
6|7527|2284
6|7528|601
6|64940|17206
6|7529|3127
6|64941|12692
6|64942|31811
6|64943|8843
6|64944|24427
6|64945|3597
6|64946|16847
6|64947|6406
6|64948|10243
6|64949|9530
6|47730|7295
6|47731|3225
6|47732|3270
6|49120|57523
6|47733|3428
6|49121|3755
6|47734|1356443
6|47735|9301
6|49122|4719
6|49123|2041
6|47736|151183
6|47737|2478
6|49124|4819
6|49125|4375
6|47738|5262
6|47739|2318
6|49126|3220
6|49127|6070
6|49128|3646
6|49129|41008
4|59430|3712183
4|59431|65846005
4|59432|12665147
4|59433|44932836
4|59434|10682212
4|59435|14415353
4|59436|16024200
6|54720|3882
4|59437|7201697
6|54721|1061748
4|59438|25122463
6|54722|5551
4|59439|53478031
6|56110|6270
6|54723|38301
6|54724|12205
6|56111|403881
6|56112|4327
6|54725|3021
6|56113|56755
6|54726|47235
6|56114|65985
6|54727|3070202
6|56115|30671
6|54728|15235
6|56116|5202
6|54729|8166
6|56117|3473
6|56118|21011
6|56119|140941
6|16090|8981
6|16091|3791
6|16092|2225
6|16093|3037
6|37510|9494
6|37511|3751
6|16094|3184
6|16095|2514
6|37512|2543
6|16096|2571
6|40290|9601
6|37513|6722
6|37514|3069
6|40291|3551
6|16097|2766
6|40292|7908
6|16098|4695
6|37515|3848
4|6810|8885793
6|40293|57955
6|16099|2239
6|37516|17873
4|6811|449789
6|37517|3409
6|40294|153437
4|6812|3904979
6|40295|4327
6|37518|2827
4|6813|7761041
6|37519|11941
6|40296|3524
6|63100|4473
4|6814|74582689
6|63101|10757
6|40297|4341
4|6815|337571
6|40298|2843
6|63102|25190
4|6816|9951911
6|40299|2351
6|63103|3538
4|6817|4527408
6|63104|23707
