ip version|port|bytes
4|29599|38654573
4|55180|59237612
4|53793|25389235
6|24882|17559075
6|26270|219582
4|55181|14060824
4|53794|23454219
6|24883|47953
6|24884|717860
4|55182|25602383
6|26271|46313
4|53795|100241898
6|26272|134956
6|24885|60677
4|55183|14591021
4|53796|90807943
6|26273|37903
6|24886|35177
4|55184|23562446
4|53797|46113199
4|55185|24552100
6|26274|116613
4|53798|33289918
6|24887|78678
6|26275|31453
4|55186|17169510
4|53799|20103040
6|24888|39263
6|26276|213747
4|55187|22649398
6|24889|44446
6|50470|2968498
4|55188|20786052
6|26277|46587
6|50471|1032272
6|26278|82596
4|55189|18738421
6|50472|2586881
6|26279|79952
6|50473|1315528
6|50474|7134733
6|50475|1116914
6|50476|1730670
6|50477|1347688
6|50478|1962916
4|36580|17433250
6|50479|2027360
4|36581|10296214
4|36582|18421649
4|36583|9957699
4|36584|19599506
4|36585|311436862
4|60780|20372796
4|36586|18927775
6|31870|101269
4|60781|26227640
4|36587|16396372
4|60782|25765354
6|31871|48835
4|36588|20439424
6|31872|9281245
4|60783|130855186
4|36589|12098028
4|62170|13951374
4|60784|23698975
6|31873|53637
4|62171|8582619
6|33260|434062
6|31874|32336
4|60785|30584923
4|62172|65632898
6|33261|42392
6|31875|46281
4|60786|39264051
4|62173|9446988
6|33262|54178
6|33263|47394
6|31876|128677
4|60787|24418551
4|62174|14687653
6|33264|149517
6|31877|40826
4|60788|32204010
4|62175|38095441
6|31878|27734
4|60789|12884234
4|62176|15649976
6|33265|45466
4|17980|10929223
6|31879|60830
4|62177|19531800
6|33266|36979
6|33267|42395
4|17981|55603092
4|62178|16971063
6|33268|464602
4|17982|33273346
4|62179|8656689
4|17983|6399973
4|19370|11887737
6|33269|39700
4|17984|9413675
4|19371|5286619
4|17985|9581420
4|19372|28173814
4|17986|16532807
4|19373|3466787
4|17987|5419658
4|19374|14577139
4|17988|9008717
4|19375|5335243
4|17989|8251110
4|43570|23895054
4|19376|11264034
6|14660|45882
4|43571|17841477
4|19377|9676107
4|43572|13899602
6|14661|43408
4|19378|8302140
6|14662|2166357
4|43573|27651004
4|19379|3333980
6|16050|81320
4|43574|25402412
6|14663|74261
6|14664|52124
6|16051|49133
4|43575|25129147
6|16052|50379
6|14665|274281
4|43576|17498907
6|16053|52056
6|14666|178231
4|43577|16570419
6|16054|2148179
6|14667|178780
4|43578|20430439
6|14668|45274
6|16055|53614
4|43579|10274348
6|14669|42432
6|16056|14791991
6|40250|57689
6|16057|43168
6|40251|69363
6|16058|49447
6|40252|57593
6|16059|31883
6|1890|47212
6|40253|47581
6|1891|47035
6|40254|52537
6|1892|50148
6|40255|593108
6|3280|44250
6|1893|89545
6|40256|3275854
6|3281|32572
6|1894|44063
6|40257|39645
6|40258|46825
6|1895|165112
6|3282|52163
6|3283|29374
6|40259|38639
4|26360|23757233
6|1896|322959
6|1897|41478
4|26361|16883917
6|3284|51689
6|3285|25972
6|1898|416823
4|26362|35333760
6|57920|232026
6|3286|39058
4|26363|28556818
6|1899|112244
6|57921|156409
6|3287|33076
4|26364|35451762
6|57922|105751
6|3288|53606
4|26365|116908617
6|57923|222139
6|3289|34039
4|26366|19737266
6|57924|438200
4|26367|12703115
6|57925|431219
4|26368|21992656
6|57926|968104
4|26369|21559370
6|57927|357534
6|23040|33821
6|57928|446463
6|23041|35194
6|57929|530575
6|23042|500693
6|23043|37525
6|23044|679588
6|23045|28112
6|23046|58834
6|23047|46442
6|23048|35523
6|23049|50170
6|43490|41675
6|43491|181226
6|43492|196416
6|43493|214801
6|64910|220745
6|64911|107966
6|43494|643913
6|64912|87260
6|43495|114242
6|43496|1624364
6|64913|252836
6|43497|54474
6|64914|242683
6|43498|779182
6|64915|769267
6|43499|67697
6|64916|186403
6|64917|137134
6|64918|1080424
6|64919|57721
6|24890|300140
6|24891|39556
6|24892|1825596
4|55190|39478805
6|24893|45954
6|26280|84092
4|55191|23089871
6|24894|49428
6|26281|38565
4|55192|952902732
6|26282|41228
4|55193|11842319
6|24895|31498
6|24896|2620417
4|55194|36315813
6|26283|31267
6|47700|157715
6|24897|49902
6|26284|31357
4|55195|11819698
6|47701|45347
6|24898|38300
6|47702|51949
6|26285|50615
4|55196|44905917
6|24899|41959
4|55197|91345880
6|26286|210017
6|50480|1490082
6|47703|52290
4|55198|33370885
6|26287|39724
6|50481|1211370
6|47704|1462630
6|26288|42791
4|55199|15267485
6|50482|244468128
6|47705|48880
6|47706|10589245
6|26289|91827
6|50483|1551989
6|50484|2084820
6|47707|42226
6|47708|48686
6|50485|12627339
6|50486|2451525
6|47709|47181
6|50487|1635654
6|50488|43182371
4|36590|20875453
6|50489|2722220
4|36591|44400033
4|36592|17149014
4|36593|79251873
4|36594|22466033
4|36595|12965028
4|60790|22637225
4|36596|20117356
4|59400|24202818
6|31880|599033
4|60791|50242250
4|36597|15519065
4|59401|13086524
6|31881|42179
4|60792|23773153
4|36598|21959732
4|59402|23798520
6|31882|11524653
4|60793|48211530
4|36599|13209823
4|62180|17791366
4|59403|24506014
6|33270|7543318
6|31883|43292
4|60794|26245559
4|62181|15643887
4|59404|24724867
6|31884|8273748
4|60795|12136190
4|62182|21355228
4|59405|16797061
6|33271|55504
6|31885|39715
4|60796|32692513
4|62183|16593013
4|59406|25386907
6|33272|676180
6|31886|402084
4|60797|17284369
4|62184|18639975
4|59407|16528830
6|33273|58024
6|33274|32430
4|60798|51560785
6|31887|32733
4|62185|24155804
4|59408|18128676
6|31888|100492
6|33275|46998
4|60799|97118651
4|62186|47200120
4|59409|15783752
6|31889|36906
4|17990|9716931
4|62187|39798245
6|33276|54100
4|17991|4187704
4|62188|18649567
6|33277|65090
6|33278|149947
4|17992|11424778
4|62189|9427447
4|17993|4994321
4|19380|7763390
6|33279|41867
4|17994|12959256
4|19381|8424373
4|17995|14458088
4|19382|9888072
4|17996|14989989
4|19383|2886043
4|17997|3516298
4|19384|7594525
4|17998|9697264
4|19385|9520038
4|17999|4220971
4|43580|16546679
4|19386|11139010
6|14670|48545
4|43581|19806076
4|19387|7473128
6|14671|49340
4|43582|18796993
4|19388|6799778
6|14672|28425706
4|43583|45117536
4|19389|3649127
6|14673|40061
6|16060|1885985
4|43584|28627739
6|14674|237628
6|16061|33350
4|43585|10757618
6|16062|39036880
6|14675|31925
4|43586|20253997
6|16063|34145
6|14676|649616
4|43587|12606384
6|16064|75389
6|14677|40802
4|43588|18125068
6|16065|49147
4|43589|11432420
6|14678|442392
6|16066|134207
6|40260|54937
6|14679|48195
6|40261|1030978
6|16067|41564
6|16068|862238
6|40262|621170
6|40263|608662
6|16069|43250
6|40264|61060
6|40265|45042
6|3290|32857
6|40266|49867
6|3291|113723
6|40267|51979
6|40268|26521932
6|3292|185746
6|3293|40018
4|26370|49786019
6|40269|51873
6|3294|38273
4|26371|28637831
6|3295|30581
4|26372|39827228
6|57930|4378073
6|3296|48029
4|26373|86823985
6|57931|1552433
6|3297|42453
4|26374|68693909
6|57932|211868
6|3298|46021
4|26375|298864247
6|57933|267024
6|3299|58481
4|26376|46237812
6|57934|350192
4|26377|233251760
6|57935|193377
4|26378|49246932
6|57936|1176940
4|26379|23196508
6|57937|206836
6|23050|227397
4|10400|110331646
6|57938|331020
6|23051|35452
4|10401|33913959
6|57939|225256
6|23052|33040
4|10402|16475701
6|23053|44286
4|10403|10407140
6|23054|2268908
4|10404|10036055
6|23055|35101
4|10405|7039236
6|23056|562173
4|10406|11000319
6|23057|55324
4|10407|30161323
6|23058|30020
4|10408|17194471
6|7500|30018
6|23059|59494
4|10409|24348008
6|7501|33445
6|7502|44611
6|7503|33092
6|7504|53668
6|7505|71694
6|7506|47625
6|7507|37253
6|7508|36059
6|64920|1738940
6|7509|37667
6|64921|141038
6|64922|1384481
6|64923|70301
6|64924|736998
6|64925|113310
6|64926|85607
6|64927|48605
6|64928|1987428
6|64929|274440
