ip version|port|bytes
4|60781|8278524
4|36587|10662636
4|60782|100660169
6|31871|86101
4|36588|78477212
4|60783|6995118
6|31872|94969
4|36589|13410927
4|62170|22352338
6|31873|103724
6|33260|108861
4|60784|204130655
4|62171|7388357
4|60785|5408706
6|31874|78474
4|62172|23722275
6|33261|85254
6|31875|94272
6|33262|74523
4|60786|16480794
4|62173|65683249
4|60787|48033499
6|31876|87982
4|62174|23075555
6|33263|113063
4|60788|7494299
6|31877|96005
4|62175|3498048
6|33264|79224
6|31878|107025
4|60789|6295152
4|62176|50941272
6|33265|94915
6|33266|86384
6|31879|82639
4|17980|1328777
4|62177|44049230
4|17981|3846629
4|62178|25534686
6|33267|82094
6|33268|82725
4|17982|3771159
4|62179|3928663
4|17983|1081109
4|19370|2613219
6|33269|91375
4|17984|3448570
4|19371|3305622
4|17985|2283298
4|19372|1608859
4|17986|5283181
4|19373|643917
4|17987|1830207
4|19374|23419942
4|17988|3457015
4|19375|1042841
4|17989|1469374
4|43570|30277892
4|19376|5018752
6|14660|87526
4|43571|37112930
4|19377|10702434
4|43572|63912385
6|14661|102074
4|19378|4996444
6|14662|110042
4|43573|3735075
4|19379|1453380
6|14663|90318
6|16050|86460
4|43574|42591533
6|16051|92125
4|43575|23247653
6|14664|72266
6|16052|82701
4|43576|11141689
6|14665|97703
6|16053|104331
4|43577|75068582
6|14666|106041
6|14667|71816
6|16054|68971
4|43578|21813213
6|16055|93238
4|43579|9263233
6|14668|97544
6|16056|86349
6|14669|80164
6|40250|80202
6|16057|91204
6|40251|100726
6|16058|82687
6|40252|89247
6|16059|96585
6|1890|94214
6|40253|87139
6|40254|106237
6|1891|96314
6|1892|89407
6|40255|79982
6|1893|84830
6|40256|86301
6|3280|86553
6|40257|90966
6|1894|99296
6|3281|112102
6|1895|96545
6|40258|94339
6|3282|88065
4|26360|75350954
6|1896|91862
6|40259|91500
6|3283|71927
6|1897|84449
4|26361|26685408
6|3284|72792
6|1898|90468
4|26362|150048094
6|57920|120379
6|3285|80575
6|57921|74358
6|1899|88587
6|3286|81694
4|26363|20517415
6|57922|86474
6|3287|95243
4|26364|23830166
6|3288|89941
6|57923|98574
4|26365|361939092
4|26366|337877157
6|57924|94699
6|3289|93333
6|57925|91220
4|26367|17707164
6|57926|99986
4|26368|27170427
4|26369|51741983
6|57927|85053
6|23040|115054
6|57928|94397
6|23041|79856
6|57929|92178
6|23042|75884
6|23043|80758
6|23044|86750
6|23045|122828
6|23046|94856
6|23047|98523
6|23048|81315
6|23049|103983
6|43490|93950
6|43491|53726
6|43492|94008
6|43493|88547
6|64910|86148
6|64911|98285
6|43494|116619
6|43495|91833
6|64912|91961
6|64913|87868
6|43496|73770
6|43497|90069
6|64914|108549
6|43498|80348
6|64915|109843
6|43499|93723
6|64916|77616
6|64917|99090
6|64918|75613
6|64919|89171
6|24890|92244
6|24891|86905
4|55190|27384836
6|24892|104098
6|26280|90119
6|24893|90089
4|55191|20001721
6|24894|76582
4|55192|23785018
6|26281|84508
4|55193|227191528
6|26282|92510
6|24895|92623
6|47700|90939
6|24896|94486
6|26283|64614
4|55194|133308850
6|26284|78730
4|55195|29777906
6|24897|82363
6|47701|91772
6|24898|72691
6|47702|70090
4|55196|28205392
6|26285|98659
4|55197|124504563
6|26286|85595
6|24899|80714
6|50480|92254
6|47703|113837
6|47704|60654
6|26287|82985
6|50481|77885
4|55198|18545930
6|50482|97902
6|26288|82809
4|55199|10424252
6|47705|77672
6|26289|78491
6|50483|70672
6|47706|64510
6|50484|90346
6|47707|89895
6|50485|96564
6|47708|79809
6|47709|92996
6|50486|77941
6|50487|67713
6|50488|79664
4|36590|16941050
6|50489|79327
4|36591|14583462
4|36592|103279839
4|36593|6556760
4|36594|39548654
4|36595|116087494
4|60790|19809147
4|36596|9448127
4|59400|44805936
4|60791|24483048
6|31880|87775
4|36597|2484535
4|59401|112216305
6|31881|80350
4|60792|39300930
4|36598|16009163
4|59402|59875226
6|31882|97496
4|60793|183546241
4|36599|28141693
4|62180|11084867
4|59403|34095490
6|33270|90530
4|60794|20731239
6|31883|67118
4|62181|810984718
4|59404|25517259
6|33271|87466
4|60795|17664211
6|31884|66802
4|62182|11727017
4|59405|22837161
6|31885|84274
6|33272|85431
4|60796|21015518
4|62183|5568513
4|59406|13973786
4|60797|8019458
6|31886|78723
4|62184|16329664
4|59407|7004559
6|33273|103643
6|31887|75530
4|60798|88483153
4|62185|11519959
4|59408|12913985
6|33274|100793
4|60799|23234909
6|31888|96198
4|62186|11731288
4|59409|59005900
6|33275|103126
6|31889|79569
4|17990|23236335
4|62187|14059862
6|33276|108354
6|33277|82454
4|17991|1205700
4|62188|9031055
6|33278|86264
4|17992|1899952
4|62189|63820245
6|33279|70428
4|17993|1759955
4|19380|3482602
4|17994|4657599
4|19381|2097500
4|17995|1141914
4|19382|6076726
4|17996|9145288
4|19383|629178
4|17997|792267
4|19384|1874204
4|17998|7867849
4|19385|646637
4|17999|2801732
4|43580|20631501
4|19386|5093816
6|14670|107756
4|43581|2897195
4|19387|1796515
4|43582|9940612
6|14671|101879
4|19388|717668
4|43583|33318741
6|14672|90125
4|19389|1253797
6|14673|76737
6|16060|92662
4|43584|13600285
6|16061|107592
6|14674|81262
4|43585|42380129
6|16062|76707
4|43586|28100201
6|14675|78302
6|14676|102228
6|16063|91178
4|43587|11145520
6|14677|104196
6|16064|87188
4|43588|5392035
6|16065|85285
4|43589|12261372
6|14678|73535
6|40260|83858
6|14679|118548
6|16066|77253
6|16067|79252
6|40261|103461
6|40262|86884
6|16068|86832
6|40263|75667
6|16069|89592
6|40264|69447
6|40265|71166
6|40266|92144
6|3290|104310
6|40267|82021
6|3291|98850
6|40268|99954
6|3292|86509
6|3293|69214
